"","country","year","admin1","admin2","vaccine_name","target_define","doses","target_number"
"1248","GHA",2019,"Ashanti","Juaben","DTP3","SURVIVING_INFANT",4166,3661
"1249","GHA",2019,"Ashanti","Juaben","DTP1","SURVIVING_INFANT",4294,3661
"1250","GHA",2019,"Ashanti","Juaben","BCG","LIVE_BIRTH",4391,3729
"1251","GHA",2019,"Ashanti","Kumasi","YFV","SURVIVING_INFANT",38687,41234
"1252","GHA",2019,"Ashanti","Kumasi","MCV1","SURVIVING_INFANT",38705,41234
"1253","GHA",2019,"Ashanti","Kumasi","DTP3","SURVIVING_INFANT",42842,41234
"1254","GHA",2019,"Ashanti","Kumasi","DTP1","SURVIVING_INFANT",45651,41234
"1255","GHA",2019,"Ashanti","Kumasi","BCG","LIVE_BIRTH",41359,42265
"1256","GHA",2019,"Ashanti","Kwabre East","DTP3","SURVIVING_INFANT",6619,6444
"1257","GHA",2019,"Ashanti","Kwabre East","DTP1","SURVIVING_INFANT",6782,6444
"1258","GHA",2019,"Ashanti","Kwabre East","YFV","SURVIVING_INFANT",6968,6444
"1259","GHA",2019,"Ashanti","Kwabre East","MCV1","SURVIVING_INFANT",7164,6444
"1260","GHA",2019,"Ashanti","Kwabre East","BCG","LIVE_BIRTH",6037,6584
"1261","GHA",2019,"Ashanti","Kwadaso","MCV1","SURVIVING_INFANT",6714,8390
"1262","GHA",2019,"Ashanti","Kwadaso","YFV","SURVIVING_INFANT",6737,8390
"1263","GHA",2019,"Ashanti","Kwadaso","DTP3","SURVIVING_INFANT",7285,8390
"1264","GHA",2019,"Ashanti","Kwadaso","DTP1","SURVIVING_INFANT",7552,8390
"1265","GHA",2019,"Ashanti","Kwadaso","BCG","LIVE_BIRTH",7049,8579
"1266","GHA",2019,"Ashanti","Obuasi","DTP3","SURVIVING_INFANT",4453,5160
"1267","GHA",2019,"Ashanti","Obuasi","MCV1","SURVIVING_INFANT",4518,5160
"1268","GHA",2019,"Ashanti","Obuasi","DTP1","SURVIVING_INFANT",4544,5160
"1269","GHA",2019,"Ashanti","Obuasi","YFV","SURVIVING_INFANT",4644,5160
"1270","GHA",2019,"Ashanti","Obuasi","BCG","LIVE_BIRTH",5157,5267
"1271","GHA",2019,"Ashanti","Obuasi East","MCV1","SURVIVING_INFANT",4372,4779
"1272","GHA",2019,"Ashanti","Obuasi East","YFV","SURVIVING_INFANT",4407,4779
"1273","GHA",2019,"Ashanti","Obuasi East","DTP3","SURVIVING_INFANT",4689,4779
"1274","GHA",2019,"Ashanti","Obuasi East","DTP1","SURVIVING_INFANT",4855,4779
"1275","GHA",2019,"Ashanti","Obuasi East","BCG","LIVE_BIRTH",5546,4876
"1276","GHA",2019,"Ashanti","Offinso","YFV","SURVIVING_INFANT",4901,4629
"1277","GHA",2019,"Ashanti","Offinso","MCV1","SURVIVING_INFANT",4975,4629
"1278","GHA",2019,"Ashanti","Offinso","DTP3","SURVIVING_INFANT",5201,4629
"1279","GHA",2019,"Ashanti","Offinso","DTP1","SURVIVING_INFANT",5798,4629
"1280","GHA",2019,"Ashanti","Offinso","BCG","LIVE_BIRTH",8481,4722
"1281","GHA",2019,"Ashanti","Offinso North","YFV","SURVIVING_INFANT",3799,3722
"1282","GHA",2019,"Ashanti","Offinso North","MCV1","SURVIVING_INFANT",3819,3722
"1283","GHA",2019,"Ashanti","Offinso North","DTP3","SURVIVING_INFANT",4056,3722
"1284","GHA",2019,"Ashanti","Offinso North","DTP1","SURVIVING_INFANT",4140,3722
"1285","GHA",2019,"Ashanti","Offinso North","BCG","LIVE_BIRTH",4163,3792
"1286","GHA",2019,"Ashanti","Oforikrom","MCV1","SURVIVING_INFANT",8885,12495
"1287","GHA",2019,"Ashanti","Oforikrom","YFV","SURVIVING_INFANT",8887,12495
"1288","GHA",2019,"Ashanti","Oforikrom","DTP3","SURVIVING_INFANT",9674,12495
"1289","GHA",2019,"Ashanti","Oforikrom","DTP1","SURVIVING_INFANT",10219,12495
"1290","GHA",2019,"Ashanti","Oforikrom","BCG","LIVE_BIRTH",8360,12790
"1291","GHA",2019,"Ashanti","Old Tafo","MCV1","SURVIVING_INFANT",8970,6748
"1292","GHA",2019,"Ashanti","Old Tafo","YFV","SURVIVING_INFANT",8973,6748
"1293","GHA",2019,"Ashanti","Old Tafo","DTP3","SURVIVING_INFANT",10451,6748
"1294","GHA",2019,"Ashanti","Old Tafo","DTP1","SURVIVING_INFANT",10880,6748
"1295","GHA",2019,"Ashanti","Old Tafo","BCG","LIVE_BIRTH",7704,6895
"1296","GHA",2019,"Ashanti","Sekyere Afram Plains","DTP3","SURVIVING_INFANT",2424,2361
"1297","GHA",2019,"Ashanti","Sekyere Afram Plains","MCV1","SURVIVING_INFANT",2677,2361
"1298","GHA",2019,"Ashanti","Sekyere Afram Plains","YFV","SURVIVING_INFANT",2677,2361
"1299","GHA",2019,"Ashanti","Sekyere Afram Plains","DTP1","SURVIVING_INFANT",3040,2361
"1300","GHA",2019,"Ashanti","Sekyere Afram Plains","BCG","LIVE_BIRTH",2169,2396
"1301","GHA",2019,"Ashanti","Sekyere Central","YFV","SURVIVING_INFANT",2984,4402
"1302","GHA",2019,"Ashanti","Sekyere Central","MCV1","SURVIVING_INFANT",2992,4402
"1303","GHA",2019,"Ashanti","Sekyere Central","DTP1","SURVIVING_INFANT",3063,4402
"1304","GHA",2019,"Ashanti","Sekyere Central","DTP3","SURVIVING_INFANT",3192,4402
"1305","GHA",2019,"Ashanti","Sekyere Central","BCG","LIVE_BIRTH",2746,4490
"1306","GHA",2019,"Ashanti","Sekyere East","YFV","SURVIVING_INFANT",4056,3949
"1307","GHA",2019,"Ashanti","Sekyere East","MCV1","SURVIVING_INFANT",4064,3949
"1308","GHA",2019,"Ashanti","Sekyere East","DTP3","SURVIVING_INFANT",4340,3949
"1309","GHA",2019,"Ashanti","Sekyere East","DTP1","SURVIVING_INFANT",4418,3949
"1310","GHA",2019,"Ashanti","Sekyere East","BCG","LIVE_BIRTH",4371,4024
"1311","GHA",2019,"Ashanti","Sekyere Kumawu","YFV","SURVIVING_INFANT",3570,4175
"1312","GHA",2019,"Ashanti","Sekyere Kumawu","MCV1","SURVIVING_INFANT",3583,4175
"1313","GHA",2019,"Ashanti","Sekyere Kumawu","DTP3","SURVIVING_INFANT",3973,4175
"1314","GHA",2019,"Ashanti","Sekyere Kumawu","DTP1","SURVIVING_INFANT",4117,4175
"1315","GHA",2019,"Ashanti","Sekyere Kumawu","BCG","LIVE_BIRTH",3651,4257
"1316","GHA",2019,"Ashanti","Sekyere South","MCV1","SURVIVING_INFANT",4830,5537
"1317","GHA",2019,"Ashanti","Sekyere South","YFV","SURVIVING_INFANT",4845,5537
"1318","GHA",2019,"Ashanti","Sekyere South","DTP3","SURVIVING_INFANT",5217,5537
"1319","GHA",2019,"Ashanti","Sekyere South","DTP1","SURVIVING_INFANT",5410,5537
"1320","GHA",2019,"Ashanti","Sekyere South","BCG","LIVE_BIRTH",6088,5653
"1321","GHA",2019,"Ashanti","Suame","DTP1","SURVIVING_INFANT",2876,7569
"1322","GHA",2019,"Ashanti","Suame","DTP3","SURVIVING_INFANT",3209,7569
"1323","GHA",2019,"Ashanti","Suame","YFV","SURVIVING_INFANT",3466,7569
"1324","GHA",2019,"Ashanti","Suame","MCV1","SURVIVING_INFANT",3506,7569
"1325","GHA",2019,"Ashanti","Suame","BCG","LIVE_BIRTH",2618,7737
"1326","GHA",2019,"Bono","Banda","YFV","SURVIVING_INFANT",1973,2002
"1327","GHA",2019,"Bono","Banda","MCV1","SURVIVING_INFANT",1983,2002
"1328","GHA",2019,"Bono","Banda","DTP1","SURVIVING_INFANT",2013,2002
"1329","GHA",2019,"Bono","Banda","DTP3","SURVIVING_INFANT",2018,2002
"1330","GHA",2019,"Bono","Banda","BCG","LIVE_BIRTH",1957,2028
"1331","GHA",2019,"Bono","Berekum","MCV1","SURVIVING_INFANT",5744,5200
"1332","GHA",2019,"Bono","Berekum","YFV","SURVIVING_INFANT",5744,5200
"1333","GHA",2019,"Bono","Berekum","DTP3","SURVIVING_INFANT",5993,5200
"1334","GHA",2019,"Bono","Berekum","DTP1","SURVIVING_INFANT",6674,5200
"1335","GHA",2019,"Bono","Berekum","BCG","LIVE_BIRTH",6100,5308
"1336","GHA",2019,"Bono","Berekum West","DTP3","SURVIVING_INFANT",2863,3271
"1337","GHA",2019,"Bono","Berekum West","MCV1","SURVIVING_INFANT",2896,3271
"1338","GHA",2019,"Bono","Berekum West","YFV","SURVIVING_INFANT",2896,3271
"1339","GHA",2019,"Bono","Berekum West","DTP1","SURVIVING_INFANT",2947,3271
"1340","GHA",2019,"Bono","Berekum West","BCG","LIVE_BIRTH",2071,3329
"1341","GHA",2019,"Bono","Dormaa East","YFV","SURVIVING_INFANT",3349,3451
"1342","GHA",2019,"Bono","Dormaa East","DTP1","SURVIVING_INFANT",3447,3451
"1343","GHA",2019,"Bono","Dormaa East","MCV1","SURVIVING_INFANT",3493,3451
"1344","GHA",2019,"Bono","Dormaa East","DTP3","SURVIVING_INFANT",3793,3451
"1345","GHA",2019,"Bono","Dormaa East","BCG","LIVE_BIRTH",3640,3514
"1346","GHA",2019,"Bono","Dormaa Municipal","YFV","SURVIVING_INFANT",5722,6458
"1347","GHA",2019,"Bono","Dormaa Municipal","MCV1","SURVIVING_INFANT",5734,6458
"1348","GHA",2019,"Bono","Dormaa Municipal","DTP1","SURVIVING_INFANT",6334,6458
"1349","GHA",2019,"Bono","Dormaa Municipal","DTP3","SURVIVING_INFANT",6459,6458
"1350","GHA",2019,"Bono","Dormaa Municipal","BCG","LIVE_BIRTH",5956,6598
"1351","GHA",2019,"Bono","Dormaa West","MCV1","SURVIVING_INFANT",3097,3339
"1352","GHA",2019,"Bono","Dormaa West","YFV","SURVIVING_INFANT",3097,3339
"1353","GHA",2019,"Bono","Dormaa West","DTP1","SURVIVING_INFANT",3398,3339
"1354","GHA",2019,"Bono","Dormaa West","DTP3","SURVIVING_INFANT",3428,3339
"1355","GHA",2019,"Bono","Dormaa West","BCG","LIVE_BIRTH",3437,3399
"1356","GHA",2019,"Bono","Jaman North","YFV","SURVIVING_INFANT",5392,5010
"1357","GHA",2019,"Bono","Jaman North","MCV1","SURVIVING_INFANT",5414,5010
"1358","GHA",2019,"Bono","Jaman North","DTP3","SURVIVING_INFANT",5763,5010
"1359","GHA",2019,"Bono","Jaman North","DTP1","SURVIVING_INFANT",5969,5010
"1360","GHA",2019,"Bono","Jaman North","BCG","LIVE_BIRTH",6079,5113
"1361","GHA",2019,"Bono","Jaman South","MCV1","SURVIVING_INFANT",5629,5456
"1362","GHA",2019,"Bono","Jaman South","YFV","SURVIVING_INFANT",5629,5456
"1363","GHA",2019,"Bono","Jaman South","DTP3","SURVIVING_INFANT",6196,5456
"1364","GHA",2019,"Bono","Jaman South","DTP1","SURVIVING_INFANT",6378,5456
"1365","GHA",2019,"Bono","Jaman South","BCG","LIVE_BIRTH",5429,5570
"1366","GHA",2019,"Bono","Sunyani Municipal","DTP3","SURVIVING_INFANT",7454,6904
"1367","GHA",2019,"Bono","Sunyani Municipal","MCV1","SURVIVING_INFANT",7525,6904
"1368","GHA",2019,"Bono","Sunyani Municipal","YFV","SURVIVING_INFANT",7632,6904
"1369","GHA",2019,"Bono","Sunyani Municipal","DTP1","SURVIVING_INFANT",8062,6904
"1370","GHA",2019,"Bono","Sunyani Municipal","BCG","LIVE_BIRTH",10210,7055
"1371","GHA",2019,"Bono","Sunyani West","DTP1","SURVIVING_INFANT",5374,5122
"1372","GHA",2019,"Bono","Sunyani West","YFV","SURVIVING_INFANT",5589,5122
"1373","GHA",2019,"Bono","Sunyani West","MCV1","SURVIVING_INFANT",5772,5122
"1374","GHA",2019,"Bono","Sunyani West","DTP3","SURVIVING_INFANT",6129,5122
"1375","GHA",2019,"Bono","Sunyani West","BCG","LIVE_BIRTH",4508,5227
"1376","GHA",2019,"Bono","Tain","MCV1","SURVIVING_INFANT",5262,5233
"1377","GHA",2019,"Bono","Tain","YFV","SURVIVING_INFANT",5262,5233
"1378","GHA",2019,"Bono","Tain","DTP3","SURVIVING_INFANT",5387,5233
"1379","GHA",2019,"Bono","Tain","DTP1","SURVIVING_INFANT",5428,5233
"1380","GHA",2019,"Bono","Tain","BCG","LIVE_BIRTH",5414,5341
"1381","GHA",2019,"Bono","Wenchi","MCV1","SURVIVING_INFANT",5675,5344
"1382","GHA",2019,"Bono","Wenchi","YFV","SURVIVING_INFANT",5696,5344
"1383","GHA",2019,"Bono","Wenchi","DTP1","SURVIVING_INFANT",5805,5344
"1384","GHA",2019,"Bono","Wenchi","DTP3","SURVIVING_INFANT",6239,5344
"1385","GHA",2019,"Bono","Wenchi","BCG","LIVE_BIRTH",6160,5455
"1386","GHA",2019,"Bono East","Atebubu-Amanten","YFV","SURVIVING_INFANT",6103,6125
"1387","GHA",2019,"Bono East","Atebubu-Amanten","MCV1","SURVIVING_INFANT",6107,6125
"1388","GHA",2019,"Bono East","Atebubu-Amanten","DTP1","SURVIVING_INFANT",6314,6125
"1389","GHA",2019,"Bono East","Atebubu-Amanten","DTP3","SURVIVING_INFANT",6393,6125
"1390","GHA",2019,"Bono East","Atebubu-Amanten","BCG","LIVE_BIRTH",6027,6256
"1391","GHA",2019,"Bono East","Kintampo North","YFV","SURVIVING_INFANT",5792,5568
"1392","GHA",2019,"Bono East","Kintampo North","MCV1","SURVIVING_INFANT",5935,5568
"1393","GHA",2019,"Bono East","Kintampo North","DTP3","SURVIVING_INFANT",6240,5568
"1394","GHA",2019,"Bono East","Kintampo North","DTP1","SURVIVING_INFANT",6312,5568
"1395","GHA",2019,"Bono East","Kintampo North","BCG","LIVE_BIRTH",8242,5685
"1396","GHA",2019,"Bono East","Kintampo South","MCV1","SURVIVING_INFANT",4322,4899
"1397","GHA",2019,"Bono East","Kintampo South","YFV","SURVIVING_INFANT",4328,4899
"1398","GHA",2019,"Bono East","Kintampo South","DTP3","SURVIVING_INFANT",4683,4899
"1399","GHA",2019,"Bono East","Kintampo South","DTP1","SURVIVING_INFANT",4864,4899
"1400","GHA",2019,"Bono East","Kintampo South","BCG","LIVE_BIRTH",4424,4999
"1401","GHA",2019,"Bono East","Nkoranza North","MCV1","SURVIVING_INFANT",4347,4231
"1402","GHA",2019,"Bono East","Nkoranza North","YFV","SURVIVING_INFANT",4351,4231
"1403","GHA",2019,"Bono East","Nkoranza North","DTP1","SURVIVING_INFANT",4362,4231
"1404","GHA",2019,"Bono East","Nkoranza North","DTP3","SURVIVING_INFANT",4376,4231
"1405","GHA",2019,"Bono East","Nkoranza North","BCG","LIVE_BIRTH",4317,4313
"1406","GHA",2019,"Bono East","Nkoranza South","MCV1","SURVIVING_INFANT",5534,5456
"1407","GHA",2019,"Bono East","Nkoranza South","YFV","SURVIVING_INFANT",5537,5456
"1408","GHA",2019,"Bono East","Nkoranza South","DTP3","SURVIVING_INFANT",5801,5456
"1409","GHA",2019,"Bono East","Nkoranza South","DTP1","SURVIVING_INFANT",5817,5456
"1410","GHA",2019,"Bono East","Nkoranza South","BCG","LIVE_BIRTH",6305,5570
"1411","GHA",2019,"Bono East","Pru","DTP1","SURVIVING_INFANT",5339,4883
"1412","GHA",2019,"Bono East","Pru","MCV1","SURVIVING_INFANT",5379,4883
"1413","GHA",2019,"Bono East","Pru","YFV","SURVIVING_INFANT",5441,4883
"1414","GHA",2019,"Bono East","Pru","DTP3","SURVIVING_INFANT",5581,4883
"1415","GHA",2019,"Bono East","Pru","BCG","LIVE_BIRTH",6014,4982
"1416","GHA",2019,"Bono East","Pru West","MCV1","SURVIVING_INFANT",3387,3355
"1417","GHA",2019,"Bono East","Pru West","DTP1","SURVIVING_INFANT",3515,3355
"1418","GHA",2019,"Bono East","Pru West","DTP3","SURVIVING_INFANT",3538,3355
"1419","GHA",2019,"Bono East","Pru West","YFV","SURVIVING_INFANT",3608,3355
"1420","GHA",2019,"Bono East","Pru West","BCG","LIVE_BIRTH",3345,3415
"1421","GHA",2019,"Bono East","Sene East","DTP1","SURVIVING_INFANT",3631,3896
"1422","GHA",2019,"Bono East","Sene East","YFV","SURVIVING_INFANT",3650,3896
"1423","GHA",2019,"Bono East","Sene East","MCV1","SURVIVING_INFANT",3701,3896
"1424","GHA",2019,"Bono East","Sene East","DTP3","SURVIVING_INFANT",3882,3896
"1425","GHA",2019,"Bono East","Sene East","BCG","LIVE_BIRTH",3586,3971
"1426","GHA",2019,"Bono East","Sene West","MCV1","SURVIVING_INFANT",3438,3785
"1427","GHA",2019,"Bono East","Sene West","YFV","SURVIVING_INFANT",3681,3785
"1428","GHA",2019,"Bono East","Sene West","DTP1","SURVIVING_INFANT",3731,3785
"1429","GHA",2019,"Bono East","Sene West","DTP3","SURVIVING_INFANT",3796,3785
"1430","GHA",2019,"Bono East","Sene West","BCG","LIVE_BIRTH",3883,3856
"1431","GHA",2019,"Bono East","Techiman Municipal","DTP3","SURVIVING_INFANT",8867,8130
"1432","GHA",2019,"Bono East","Techiman Municipal","MCV1","SURVIVING_INFANT",8871,8130
"1433","GHA",2019,"Bono East","Techiman Municipal","YFV","SURVIVING_INFANT",8880,8130
"1434","GHA",2019,"Bono East","Techiman Municipal","DTP1","SURVIVING_INFANT",9053,8130
"1435","GHA",2019,"Bono East","Techiman Municipal","BCG","LIVE_BIRTH",12781,8312
"1436","GHA",2019,"Bono East","Techiman North","DTP1","SURVIVING_INFANT",4161,3896
"1437","GHA",2019,"Bono East","Techiman North","YFV","SURVIVING_INFANT",4330,3896
"1438","GHA",2019,"Bono East","Techiman North","MCV1","SURVIVING_INFANT",4360,3896
"1439","GHA",2019,"Bono East","Techiman North","DTP3","SURVIVING_INFANT",4544,3896
"1440","GHA",2019,"Bono East","Techiman North","BCG","LIVE_BIRTH",2553,3971
"1441","GHA",2019,"Central","Abura-Asebu-Kwamankese","MCV1","SURVIVING_INFANT",5168,5998
"1442","GHA",2019,"Central","Abura-Asebu-Kwamankese","YFV","SURVIVING_INFANT",5189,5998
"1443","GHA",2019,"Central","Abura-Asebu-Kwamankese","DTP1","SURVIVING_INFANT",5195,5998
"1444","GHA",2019,"Central","Abura-Asebu-Kwamankese","DTP3","SURVIVING_INFANT",5579,5998
"1445","GHA",2019,"Central","Abura-Asebu-Kwamankese","BCG","LIVE_BIRTH",5338,6126
"1446","GHA",2019,"Central","Agona East","YFV","SURVIVING_INFANT",4621,5024
"1447","GHA",2019,"Central","Agona East","MCV1","SURVIVING_INFANT",4631,5024
"1448","GHA",2019,"Central","Agona East","DTP1","SURVIVING_INFANT",4876,5024
"1449","GHA",2019,"Central","Agona East","DTP3","SURVIVING_INFANT",4919,5024
"1450","GHA",2019,"Central","Agona East","BCG","LIVE_BIRTH",4797,5127
"1451","GHA",2019,"Central","Agona West","DTP3","SURVIVING_INFANT",6873,6365
"1452","GHA",2019,"Central","Agona West","MCV1","SURVIVING_INFANT",6879,6365
"1453","GHA",2019,"Central","Agona West","YFV","SURVIVING_INFANT",6895,6365
"1454","GHA",2019,"Central","Agona West","DTP1","SURVIVING_INFANT",6929,6365
"1455","GHA",2019,"Central","Agona West","BCG","LIVE_BIRTH",7861,6503
"1456","GHA",2019,"Central","Ajumako-Enyan-Essiam","MCV1","SURVIVING_INFANT",6574,6941
"1457","GHA",2019,"Central","Ajumako-Enyan-Essiam","YFV","SURVIVING_INFANT",6607,6941
"1458","GHA",2019,"Central","Ajumako-Enyan-Essiam","DTP1","SURVIVING_INFANT",6702,6941
"1459","GHA",2019,"Central","Ajumako-Enyan-Essiam","DTP3","SURVIVING_INFANT",6846,6941
"1460","GHA",2019,"Central","Ajumako-Enyan-Essiam","BCG","LIVE_BIRTH",6433,7093
"1461","GHA",2019,"Central","Asikuma-Odoben-Brakwa","MCV1","SURVIVING_INFANT",5671,6262
"1462","GHA",2019,"Central","Asikuma-Odoben-Brakwa","YFV","SURVIVING_INFANT",5688,6262
"1463","GHA",2019,"Central","Asikuma-Odoben-Brakwa","DTP3","SURVIVING_INFANT",6199,6262
"1464","GHA",2019,"Central","Asikuma-Odoben-Brakwa","DTP1","SURVIVING_INFANT",6329,6262
"1465","GHA",2019,"Central","Asikuma-Odoben-Brakwa","BCG","LIVE_BIRTH",6214,6397
"1466","GHA",2019,"Central","Assin Foso","DTP3","SURVIVING_INFANT",3358,4967
"1467","GHA",2019,"Central","Assin Foso","DTP1","SURVIVING_INFANT",3393,4967
"1468","GHA",2019,"Central","Assin Foso","MCV1","SURVIVING_INFANT",3443,4967
"1469","GHA",2019,"Central","Assin Foso","YFV","SURVIVING_INFANT",3444,4967
"1470","GHA",2019,"Central","Assin Foso","BCG","LIVE_BIRTH",4975,5068
"1471","GHA",2019,"Central","Assin North","YFV","SURVIVING_INFANT",3184,4565
"1472","GHA",2019,"Central","Assin North","MCV1","SURVIVING_INFANT",3193,4565
"1473","GHA",2019,"Central","Assin North","DTP3","SURVIVING_INFANT",3326,4565
"1474","GHA",2019,"Central","Assin North","DTP1","SURVIVING_INFANT",3352,4565
"1475","GHA",2019,"Central","Assin North","BCG","LIVE_BIRTH",3039,4656
"1476","GHA",2019,"Central","Assin South","MCV1","SURVIVING_INFANT",5106,5849
"1477","GHA",2019,"Central","Assin South","YFV","SURVIVING_INFANT",5124,5849
"1478","GHA",2019,"Central","Assin South","DTP1","SURVIVING_INFANT",5478,5849
"1479","GHA",2019,"Central","Assin South","DTP3","SURVIVING_INFANT",5484,5849
"1480","GHA",2019,"Central","Assin South","BCG","LIVE_BIRTH",4929,5973
"1481","GHA",2019,"Central","Awutu Senya","YFV","SURVIVING_INFANT",5278,5024
"1482","GHA",2019,"Central","Awutu Senya","MCV1","SURVIVING_INFANT",5344,5024
"1483","GHA",2019,"Central","Awutu Senya","DTP3","SURVIVING_INFANT",5762,5024
"1484","GHA",2019,"Central","Awutu Senya","DTP1","SURVIVING_INFANT",5804,5024
"1485","GHA",2019,"Central","Awutu Senya","BCG","LIVE_BIRTH",5927,5127
"1486","GHA",2019,"Central","Awutu Senya East","DTP1","SURVIVING_INFANT",8824,6056
"1487","GHA",2019,"Central","Awutu Senya East","DTP3","SURVIVING_INFANT",9641,6056
"1488","GHA",2019,"Central","Awutu Senya East","YFV","SURVIVING_INFANT",10244,6056
"1489","GHA",2019,"Central","Awutu Senya East","MCV1","SURVIVING_INFANT",10469,6056
"1490","GHA",2019,"Central","Awutu Senya East","BCG","LIVE_BIRTH",8585,6185
"1491","GHA",2019,"Central","Cape Coast","DTP3","SURVIVING_INFANT",6983,8260
"1492","GHA",2019,"Central","Cape Coast","MCV1","SURVIVING_INFANT",7063,8260
"1493","GHA",2019,"Central","Cape Coast","YFV","SURVIVING_INFANT",7073,8260
"1494","GHA",2019,"Central","Cape Coast","DTP1","SURVIVING_INFANT",7150,8260
"1495","GHA",2019,"Central","Cape Coast","BCG","LIVE_BIRTH",8738,8446
"1496","GHA",2019,"Central","Efutu","MCV1","SURVIVING_INFANT",4132,4198
"1497","GHA",2019,"Central","Efutu","YFV","SURVIVING_INFANT",4132,4198
"1498","GHA",2019,"Central","Efutu","DTP3","SURVIVING_INFANT",4147,4198
"1499","GHA",2019,"Central","Efutu","DTP1","SURVIVING_INFANT",4352,4198
"1500","GHA",2019,"Central","Efutu","BCG","LIVE_BIRTH",7409,4280
"1501","GHA",2019,"Central","Ekumfi","YFV","SURVIVING_INFANT",3265,3407
"1502","GHA",2019,"Central","Ekumfi","MCV1","SURVIVING_INFANT",3309,3407
"1503","GHA",2019,"Central","Ekumfi","DTP1","SURVIVING_INFANT",3372,3407
"1504","GHA",2019,"Central","Ekumfi","DTP3","SURVIVING_INFANT",3382,3407
"1505","GHA",2019,"Central","Ekumfi","BCG","LIVE_BIRTH",3290,3469
"1506","GHA",2019,"Central","Gomoa Central","DTP1","SURVIVING_INFANT",3084,4015
"1507","GHA",2019,"Central","Gomoa Central","MCV1","SURVIVING_INFANT",3129,4015
"1508","GHA",2019,"Central","Gomoa Central","YFV","SURVIVING_INFANT",3152,4015
"1509","GHA",2019,"Central","Gomoa Central","DTP3","SURVIVING_INFANT",3200,4015
"1510","GHA",2019,"Central","Gomoa Central","BCG","LIVE_BIRTH",2717,4092
"1511","GHA",2019,"Central","Gomoa East","DTP1","SURVIVING_INFANT",6028,7684
"1512","GHA",2019,"Central","Gomoa East","DTP3","SURVIVING_INFANT",6586,7684
"1513","GHA",2019,"Central","Gomoa East","MCV1","SURVIVING_INFANT",6779,7684
"1514","GHA",2019,"Central","Gomoa East","YFV","SURVIVING_INFANT",6866,7684
"1515","GHA",2019,"Central","Gomoa East","BCG","LIVE_BIRTH",6159,7855
"1516","GHA",2019,"Central","Gomoa West","YFV","SURVIVING_INFANT",6932,7248
"1517","GHA",2019,"Central","Gomoa West","MCV1","SURVIVING_INFANT",6944,7248
"1518","GHA",2019,"Central","Gomoa West","DTP1","SURVIVING_INFANT",7022,7248
"1519","GHA",2019,"Central","Gomoa West","DTP3","SURVIVING_INFANT",7375,7248
"1520","GHA",2019,"Central","Gomoa West","BCG","LIVE_BIRTH",7077,7409
"1521","GHA",2019,"Central","Komenda-Edna-Eguafo-Abirem","MCV1","SURVIVING_INFANT",6724,7224
"1522","GHA",2019,"Central","Komenda-Edna-Eguafo-Abirem","YFV","SURVIVING_INFANT",6731,7224
"1523","GHA",2019,"Central","Komenda-Edna-Eguafo-Abirem","DTP1","SURVIVING_INFANT",6777,7224
"1524","GHA",2019,"Central","Komenda-Edna-Eguafo-Abirem","DTP3","SURVIVING_INFANT",7108,7224
"1525","GHA",2019,"Central","Komenda-Edna-Eguafo-Abirem","BCG","LIVE_BIRTH",6397,7383
"1526","GHA",2019,"Central","Mfantsiman","DTP3","SURVIVING_INFANT",6614,7223
"1527","GHA",2019,"Central","Mfantsiman","YFV","SURVIVING_INFANT",6817,7223
"1528","GHA",2019,"Central","Mfantsiman","DTP1","SURVIVING_INFANT",6859,7223
"1529","GHA",2019,"Central","Mfantsiman","MCV1","SURVIVING_INFANT",6876,7223
"1530","GHA",2019,"Central","Mfantsiman","BCG","LIVE_BIRTH",8332,7383
"1531","GHA",2019,"Central","Twifo-Ati-Mokwa","MCV1","SURVIVING_INFANT",4339,3889
"1532","GHA",2019,"Central","Twifo-Ati-Mokwa","YFV","SURVIVING_INFANT",4356,3889
"1533","GHA",2019,"Central","Twifo-Ati-Mokwa","DTP1","SURVIVING_INFANT",4366,3889
"1534","GHA",2019,"Central","Twifo-Ati-Mokwa","DTP3","SURVIVING_INFANT",4416,3889
"1535","GHA",2019,"Central","Twifo-Ati-Mokwa","BCG","LIVE_BIRTH",5120,3963
"1536","GHA",2019,"Central","Twifo-Hemang Lower Denkyira","YFV","SURVIVING_INFANT",3010,3579
